============================================================
  Generated by:           Genus(TM) Synthesis Solution 19.15-s090_1
  Generated on:           Apr 30 2023  08:16:43 am
  Module:                 cv32e40x_core
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                                                 
           Gate             Instances    Area            Library         
-------------------------------------------------------------------------
C12T28SOI_LR_NOR4ABX6_P0          171    195.350    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR4X8_P0             41     60.221    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA112X8_P0            75     73.440    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA12X8_P0             53     43.248    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA222X8_P0             2      2.938    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA22X8_P0             16     18.278    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI112X5_P0            2      1.958    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI12X6_P0           224    146.227    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI211X5_P0           54     52.877    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI21X5_P0             2      1.306    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI222X3_P0           26     33.946    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI22X5_P0           736    600.576    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OR2X16_P0              2      1.632    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OR2X8_P0             143     93.350    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_PAO2X8_P0             32     36.557    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_XOR3X8_P0             18     41.126    C28SOI_SC_12_CORE_LR 
-------------------------------------------------------------------------
total                           17279  38597.290                         


       Library       Instances    Area   Instances % 
-----------------------------------------------------
C28SOI_SC_12_CLK_LR        525   477.523         3.0 
C28SOI_SC_12_CORE_LR     16754 38119.766        97.0 

                                                        
            Type             Instances    Area   Area % 
--------------------------------------------------------
sequential                        7157 26864.515   69.6 
inverter                           721   245.126    0.6 
clock_gating_integrated_cell       162   343.699    0.9 
unresolved                           1     0.000    0.0 
logic                             9239 11143.949   28.9 
physical_cells                       0     0.000    0.0 
--------------------------------------------------------
total                            17280 38597.290  100.0 

