============================================================
  Generated by:           Genus(TM) Synthesis Solution 19.15-s090_1
  Generated on:           Apr 30 2023  06:14:58 am
  Module:                 cv32e40x_core
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
C12T28SOI_LR_NAND2X7_P0            54     26.438    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3ABX7_P0          46     45.043    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3AX6_P0           42     41.126    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3X4_P0            39     31.824    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3X6_P0             7      5.712    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND4ABX6_P0         278    317.587    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2AX3_P0           104     67.891    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2AX6_P0            29     18.931    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X14_P0             3      2.448    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X3_P0            491    240.394    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X5_P0             22     10.771    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X7_P0             46     22.522    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR3AX6_P0           134    109.344    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR3X4_P0            430    280.704    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR3X6_P0              9      5.875    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR4ABX6_P0          221    252.470    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR4X8_P0             40     58.752    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA112X8_P0            46     45.043    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA12X8_P0             47     38.352    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA22X8_P0             16     18.278    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI112X5_P0            1      0.979    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI12X6_P0           204    133.171    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI211X5_P0           78     76.378    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI21X5_P0             2      1.306    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI222X3_P0           87    113.587    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI22X5_P0           823    671.568    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OR2X16_P0              2      1.632    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OR2X8_P0             149     97.267    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_PAO2X8_P0             32     36.557    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_XOR3X8_P0             18     41.126    C28SOI_SC_12_CORE_LR 
-------------------------------------------------------------------------
total                           18814  43153.344                         


       Library       Instances    Area   Instances % 
-----------------------------------------------------
C28SOI_SC_12_CLK_LR        560   516.038         3.0 
C28SOI_SC_12_CORE_LR     18254 42637.306        97.0 

                                                        
            Type             Instances    Area   Area % 
--------------------------------------------------------
sequential                        8172 30674.419   71.1 
inverter                           756   256.714    0.6 
clock_gating_integrated_cell       178   377.645    0.9 
unresolved                           1     0.000    0.0 
logic                             9708 11844.566   27.4 
physical_cells                       0     0.000    0.0 
--------------------------------------------------------
total                            18815 43153.344  100.0 

