============================================================
  Generated by:           Genus(TM) Synthesis Solution 19.15-s090_1
  Generated on:           Apr 29 2023  08:19:44 pm
  Module:                 cv32e40x_core
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
C12T28SOI_LR_NAND2X10_P0             2      1.632    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND2X3_P0            370    181.152    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND2X5_P0             26     12.730    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND2X7_P0             56     27.418    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3ABX7_P0           49     47.981    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3AX6_P0            75     73.440    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3X4_P0             35     28.560    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND3X6_P0              2      1.632    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND4ABX6_P0          378    431.827    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NAND4X8_P0              1      1.469    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2AX3_P0             98     63.974    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2AX6_P0             31     20.237    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X14_P0              1      0.816    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X3_P0             666    326.074    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X5_P0              32     15.667    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR2X7_P0              54     26.438    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR3AX6_P0            105     85.680    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR3X4_P0             689    449.779    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR3X6_P0               9      5.875    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR4ABX6_P0           386    440.966    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_NOR4X8_P0              32     47.002    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA112X8_P0             56     54.835    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA12X8_P0              49     39.984    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OA22X8_P0              25     28.560    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI12X6_P0            192    125.338    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI211X5_P0            69     67.565    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI21X5_P0              1      0.653    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI222X3_P0            93    121.421    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OAI22X5_P0           1434   1170.144    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OR2X16_P0               2      1.632    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OR2X33_P0               1      1.632    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_OR2X8_P0              201    131.213    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_PAO2X8_P0              32     36.557    C28SOI_SC_12_CORE_LR 
C12T28SOI_LR_XOR3X8_P0              18     41.126    C28SOI_SC_12_CORE_LR 
--------------------------------------------------------------------------
total                            25197  61266.749                         


       Library       Instances    Area   Instances % 
-----------------------------------------------------
C28SOI_SC_12_CLK_LR        718   689.846         2.8 
C28SOI_SC_12_CORE_LR     24479 60576.902        97.2 

                                                        
            Type             Instances    Area   Area % 
--------------------------------------------------------
sequential                       12190 45765.850   74.7 
inverter                           815   280.867    0.5 
clock_gating_integrated_cell       242   513.427    0.8 
unresolved                           1     0.000    0.0 
logic                            11950 14706.605   24.0 
physical_cells                       0     0.000    0.0 
--------------------------------------------------------
total                            25198 61266.749  100.0 

